subj_resp_nic_q05,"Please rate the extent to which these words describe your feelings the very first time you used an e-cigarette or e-hookah. The number 1 indicates none, and 4 represents intense. While using your very first e-cigarette or e-hookah, did you have unpleasant sensations (did you feel nausea, did you cough)?",,,,,,,,,,,,,,,,,,,,,,,,,,,
subj_resp_nic_q06,Were you alone the first time you experimented with an e-cigarette or e-hookah?,,,,,,,,,,,,,,,,,,,,,,,,,,,
subj_resp_nic_q07,"Please rate the extent to which these words describe your feelings the very first time you used smokeless tobacco such as snus or chew. The number 1 indicates none, and 4 represents intense. While using your very first smokeless tobacco such as snus or chew, did you have pleasurable sensations (did you feel a pleasurable buzz or rush, relaxed, dizzy)?",,,,,,,,,,,,,,,,,,,,,,,,,,,
subj_resp_nic_q08,"Please rate the extent to which these words describe your feelings the very first time you used smokeless tobacco such as snus or chew. The number 1 indicates none, and 4 represents intense. While using your very first smokeless tobacco such as snus or chew, did you have unpleasant sensations (did you feel nausea, did you cough)?",,,,,,,,,,,,,,,,,,,,,,,,,,,
subj_resp_nic_q09,Were you alone the first time you experimented with smokeless tobacco such as snus or chew?,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q01,How soon after you wake up do you want to use tobacco?,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q02,Do you ever have strong craving to use tobacco?,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q03,Have you ever felt like you really needed to use tobacco?,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q04,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. I find myself reaching for a tobacco product without thinking about it.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q05,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. I frequently crave tobacco.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q06,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. My tobacco use is out of control.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q07,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. Using tobacco really helps me feel better if I've been feeling down.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q08,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. Using tobacco helps me think better.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q09,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. I would feel alone without my tobacco.,,,,,,,,,,,,,,,,,,,,,,,,,,,
path_nic_dep_q10,Please rate your level of agreement for each statement using the following scale: 1=not true. of me at all to 5=extremely true. I usually want to use my tobacco right after I wake up.,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q01,"When using marijuana the first time or two, did you: Like the taste",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q02,"When using marijuana the first time or two, did you: Cough",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q03,"When using marijuana the first time or two, did you: Feel dizzy or light-headed",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q04,"When using marijuana the first time or two, did you: Feel more relaxed",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q05,"When using marijuana the first time or two, did you: Get a headache",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q06,"When using marijuana the first time or two, did you: Feel a pleasurable rush or buzz",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q07,"When using marijuana the first time or two, did you: Feel your heart racing",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q08,"When using marijuana the first time or two, did you: Feel nauseated, like vomiting",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q09,"When using marijuana the first time or two, did you: Feel your muscles tremble or become jittery",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q10,"When using marijuana the first time or two, did you: Feeling burning in your throat",,,,,,,,,,,,,,,,,,,,,,,,,,,
sub_res_mj_q11,"When using marijuana the first time or two, did you: Feel confused",,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q01,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Not able to do your homework or study for a test.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q02,"Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Got into fights, acted bad, or did mean things.",,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q03,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Missed out on other things because you spent too much money on marijuana.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q04,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Went to work or school high.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q05,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Caused shame or embarrassment to someone.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q06,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Neglected your responsibilities.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q07,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Relatives avoided you.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q08,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Felt that you needed more marijuana than you used to use in order to get the same effect.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q09,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Tried to control your smoking by trying to smoke only at certain times of the day or certain places.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q10,"Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Had withdrawal symptoms, that is, felt sick because you stopped or cut down on smoking.",,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q11,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Noticed a change in your personality.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q12,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Felt that you had a problem with marijuana.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q13,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Missed a day (or part of a day) of school or work.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q14,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Suddenly found yourself in a place that you could not remember getting to.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q15,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Passed out or fainted suddenly.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q16,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Kept smoking when you promised yourself not to.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q17,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Felt physically or psychologically dependent on marijuana.,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapi_q18,Different things happen to people while they are smoking MARIJUANA or as a result of their MARIJUANA use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were smoking marijuana or as the result of your marijuana use. Were told by a friend or neighbor to stop or cut down smoking.,,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q01,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Not able to do your homework or study for a test.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q02,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Got into fights, acted bad, or did mean things.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q03,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Missed out on other things because you spent too much money on drugs.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q04,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Went to work or school high.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q05,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Caused shame or embarrassment to someone.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q06,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Neglected your responsibilities.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q07,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Relatives avoided you.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q08,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Felt that you needed more drugs than you used to use in order to get the same effect.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q09,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Tried to control your use by trying to use drugs only at certain times of the day or certain places.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q10,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Had withdrawal symptoms, that is, felt sick because you stopped or cut down.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q11,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Noticed a change in your personality.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q12,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Felt that you had a problem with drugs.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q13,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Missed a day (or part of a day) of school or work.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q14,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Suddenly found yourself in a place that you could not remember getting to.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q15,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Passed out or fainted suddenly.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q16,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Kept consuming drugs when you promised yourself not to.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q17,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Felt physically or psychologically dependent on drugs.",,,,,,,,,,,,,,,,,,,,,,,,,,,
dapi_q18,"Different things happen to people while they are consuming DRUGS or as a result of their DRUG use. Some of these things are listed below. Please indicate how many times each has happened to you during the last six months while you were consuming drugs or as the result of your drug use (consider any drugs you've used, except caffeine, alcohol, nicotine and marijuana).  Were told by a friend or neighbor to stop or cut down.",,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_results_y,Collection 1: Were any toxicology results positive?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_dot_y,Collection 1: date and time saliva toxicology sample done:,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_results_yn_y,Are test results unexpected based on self-report and or clinical observation?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_coc_y,Positive for Cocaine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_op_y,Positive for Opiate?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_bzo_y,Positive for Benzodiazepine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_thc_y,Positive for THC?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_amp_y,Positive for Amphetamine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_meth_y,Positive for Methamphetamine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox1_mtd_y,Positive for Methadone?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_need,Is Toxicology Test Day 2 needed for this participant?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_results_y,Collection 1: Were any toxicology results positive?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_dot_y,Collection 1: date and time saliva toxicology sample done:,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_results_yn_y,Are test results unexpected based on self-report and or clinical observation?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_coc_y,Positive for Cocaine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_op_y,Positive for Opiate?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_bzo_y,Positive for Benzodiazepine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_thc_y,Positive for THC?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_amp_y,Positive for Amphetamine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_meth_y,Positive for Methamphetamine?,,,,,,,,,,,,,,,,,,,,,,,,,,,
tox2_mtd_y,Positive for Methadone?,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
nihtbx_demo_age,NIH Toolbox Demographics Age,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post,ACS post stratification weight (mean imputed),,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp1,ACS imputed post stratification weight 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp2,ACS imputed post stratification weight 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp3,ACS imputed post stratification weight 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp4,ACS imputed post stratification weight 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp5,ACS imputed post stratification weight 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp6,ACS imputed post stratification weight 6,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp7,ACS imputed post stratification weight 7,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp8,ACS imputed post stratification weight 8,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp9,ACS imputed post stratification weight 9,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp10,ACS imputed post stratification weight 10,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp11,ACS imputed post stratification weight 11,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp12,ACS imputed post stratification weight 12,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp13,ACS imputed post stratification weight 13,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp14,ACS imputed post stratification weight 14,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp15,ACS imputed post stratification weight 15,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp16,ACS imputed post stratification weight 16,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp17,ACS imputed post stratification weight 17,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp18,ACS imputed post stratification weight 18,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp19,ACS imputed post stratification weight 19,,,,,,,,,,,,,,,,,,,,,,,,,,,
acs_wi_post_imp20,ACS imputed post stratification weight 20,,,,,,,,,,,,,,,,,,,,,,,,,,,
abcd_site,ABCD Site ID,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel_family_id,Family ID (participants belonging to the same family share a family ID),,,,,,,,,,,,,,,,,,,,,,,,,,,
rel_group_id,Group ID (twins and triplets in the same family share a group ID),,,,,,,,,,,,,,,,,,,,,,,,,,,
rel_relationship,Relationship of the participant in his or her family,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel_same_sex,Same sex twin,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
dna_blood_y,Blood DNA sample collected?,,,,,,,,,,,,,,,,,,,,,,,,,,,
dna_blood_dot_y,Blood DNA sample date and time collected:,,,,,,,,,,,,,,,,,,,,,,,,,,,
dna_blood_recollect,Sample recollect request from RUCDR?,,,,,,,,,,,,,,,,,,,,,,,,,,,
dna_blood_recoll_date,Recollected blood DNA sample date collected:,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_choice_task,Let's pretend a kind person wanted to give you some money.  Would you rather have $75 in three days or $115 in 3 months?,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_parent1_y,First caregiver (caregiver participating in study/completing protocol). Makes me feel better after talking over my worries with him/her,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_parent2_y,First caregiver (caregiver participating in study/completing protocol).  Smiles at me very often.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_parent3_y,First caregiver (caregiver participating in study/completing protocol).  Is able to make me feel better when I am upset.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_parent4_y,First caregiver (caregiver participating in study/completing protocol).  Believes in showing his/her love for me.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_parent5_y,First caregiver (caregiver participating in study/completing protocol).  Is easy to talk to.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver1_y,"Is there a second adult who cares for you, that you spend a significant amount of time with, like your other parent, step-parent, grandparent, aunt or uncle?",,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver2_y,"Who is the second caregiver? If more than one caregiver, choose the person you spend the most time with.",,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver12_y,Second caregiver. Makes me feel better after talking over my worries with him/her.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver13_y,Second caregiver. Smiles at me very often.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver14_y,Second caregiver. Is able to make me feel better when I am upset.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver15_y,Second caregiver. Believes in showing his/her love for me.,,,,,,,,,,,,,,,,,,,,,,,,,,,
crpbi_caregiver16_y,Second caregiver. Is easy to talk to.,,,,,,,,,,,,,,,,,,,,,,,,,,,
